Indicator_Num,Indicator,Symbol,Timeframe,Parameter 1,Parameter 2,Parameter 3,Parameter 4,Parameter 5,Parameter 6,Parameter 7,Parameter 8,Parameter 9,Parameter 10,TP_Pips,SL_Pips,Spread_Pips,Slippage_Pips,Entry_period,Total_Return,Max_Drawdown,Daily_Drawdown,Win_Rate_%,Total_Trades,Winning_Trades,Losing_Trades,Avg_Win,Avg_Loss,Highest_Win,Highest_Loss,Gross_Profit,Commission,Net_Profit,Profit_Factor,Sharpe_Ratio
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,30,2.000000,0.500000,NA,0.001000,0.099400,0.000000,21.930000,301,66,235,1.030000,-0.290000,1.280000,-0.910000,68.130000,0.900000,0.100000,1.015000,0.073000
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,40,2.000000,0.500000,NA,0.025100,0.099800,0.000000,26.610000,248,66,182,1.030000,-0.360000,1.490000,-0.930000,68.200000,0.740000,2.510000,1.050000,0.233000
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,50,2.000000,0.500000,NA,0.025100,0.091900,0.000000,29.770000,215,64,151,1.040000,-0.420000,1.490000,-0.930000,66.420000,0.650000,2.510000,1.050000,0.225000
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,60,2.000000,0.500000,NA,0.036100,0.091900,0.000000,33.700000,184,62,122,1.040000,-0.490000,1.490000,-0.930000,64.240000,0.550000,3.610000,1.069000,0.293000
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,75,2.000000,0.500000,NA,0.032100,0.101600,0.000000,37.340000,158,59,99,1.040000,-0.580000,1.450000,-0.930000,61.480000,0.470000,3.210000,1.064000,0.257000
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,100,2.000000,0.500000,NA,0.076900,0.068100,0.000000,45.380000,130,59,71,1.030000,-0.740000,1.450000,-1.250000,60.940000,0.390000,7.690000,1.153000,0.562000
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,125,2.000000,0.500000,NA,0.033000,0.088700,0.000000,48.540000,103,50,53,1.040000,-0.910000,1.380000,-1.270000,52.070000,0.310000,3.300000,1.075000,0.247000
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,10,2.000000,0.500000,NA,0.028300,0.099000,0.000000,11.450000,428,49,379,1.190000,-0.140000,1.620000,-0.490000,58.530000,1.280000,2.830000,1.076000,0.315000
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,15,2.000000,0.500000,NA,0.045400,0.095300,0.000000,14.170000,374,53,321,1.190000,-0.180000,1.620000,-0.870000,63.090000,1.120000,4.540000,1.099000,0.424000
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,20,2.000000,0.500000,NA,0.007600,0.100000,0.000000,16.010000,331,53,278,1.190000,-0.220000,1.620000,-0.870000,63.140000,0.990000,0.760000,1.029000,0.129000
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,25,2.000000,0.500000,NA,0.016000,0.098600,0.000000,18.090000,304,55,249,1.190000,-0.250000,1.620000,-0.910000,65.430000,0.910000,1.600000,1.040000,0.185000
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,30,2.000000,0.500000,NA,0.020600,0.108700,0.000000,20.150000,273,55,218,1.190000,-0.290000,1.620000,-0.910000,65.240000,0.820000,2.060000,1.046000,0.210000
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,40,2.000000,0.500000,NA,0.022800,0.110900,0.000000,23.910000,230,55,175,1.190000,-0.360000,1.620000,-0.930000,65.530000,0.690000,2.280000,1.047000,0.210000
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,50,2.000000,0.500000,NA,0.036300,0.101900,0.000000,27.360000,201,55,146,1.190000,-0.420000,1.490000,-0.930000,65.310000,0.600000,3.630000,1.069000,0.298000
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,60,2.000000,0.500000,NA,0.041500,0.097000,0.000000,30.810000,172,53,119,1.180000,-0.490000,1.490000,-0.930000,62.800000,0.520000,4.150000,1.080000,0.326000
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,75,2.000000,0.500000,NA,0.064700,0.102100,0.000000,35.970000,139,50,89,1.190000,-0.590000,1.450000,-0.930000,59.290000,0.420000,6.470000,1.131000,0.478000
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,100,2.000000,0.500000,NA,0.059900,0.075800,0.000000,41.030000,117,48,69,1.190000,-0.740000,1.620000,-1.250000,57.250000,0.350000,5.990000,1.125000,0.436000
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,125,2.000000,0.500000,NA,0.036200,0.087300,0.000000,45.560000,90,41,49,1.190000,-0.910000,1.500000,-1.270000,48.690000,0.270000,3.620000,1.087000,0.265000
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,150,2.000000,0.500000,NA,0.009400,0.099200,0.000000,48.720000,78,38,40,1.180000,-1.090000,1.480000,-1.550000,44.820000,0.230000,0.940000,1.027000,0.079000
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,10,2.000000,0.500000,NA,0.020500,0.104400,0.000000,10.130000,395,40,355,1.340000,-0.140000,1.620000,-0.490000,53.640000,1.190000,2.050000,1.064000,0.243000
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,15,2.000000,0.500000,NA,0.027400,0.095400,0.000000,12.570000,334,42,292,1.340000,-0.180000,1.620000,-0.820000,56.080000,1.000000,2.740000,1.072000,0.276000
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,20,2.000000,0.500000,NA,0.000100,0.100600,0.000000,14.140000,304,43,261,1.340000,-0.220000,1.620000,-0.820000,57.420000,0.910000,0.010000,1.016000,0.067000
1,001_trend_sma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,25,2.000000,0.500000,NA,-0.000400,0.101500,0.000000,16.040000,268,43,225,1.330000,-0.250000,1.620000,-0.820000,57.370000,0.800000,-0.040000,1.014000,0.055000
