Indicator_Num,Indicator,Symbol,Timeframe,Parameter 1,Parameter 2,Parameter 3,Parameter 4,Parameter 5,Parameter 6,Parameter 7,Parameter 8,Parameter 9,Parameter 10,TP_Pips,SL_Pips,Spread_Pips,Slippage_Pips,Entry_period,Total_Return,Max_Drawdown,Daily_Drawdown,Win_Rate_%,Total_Trades,Winning_Trades,Losing_Trades,Avg_Win,Avg_Loss,Highest_Win,Highest_Loss,Gross_Profit,Commission,Net_Profit,Profit_Factor,Sharpe_Ratio
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,30,2.000000,0.500000,NA,0.050600,0.104600,0.000000,35.890000,482,173,309,0.550000,-0.290000,1.130000,-0.910000,95.860000,1.450000,5.060000,1.073000,0.507000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,40,2.000000,0.500000,NA,0.088300,0.101700,0.000000,41.710000,410,171,239,0.560000,-0.360000,1.130000,-0.930000,94.970000,1.230000,8.830000,1.118000,0.764000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,50,2.000000,0.500000,NA,0.101600,0.093300,0.000000,46.290000,350,162,188,0.560000,-0.420000,1.110000,-0.930000,89.970000,1.050000,10.160000,1.142000,0.841000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,60,2.000000,0.500000,NA,0.067700,0.104000,0.000000,48.900000,317,155,162,0.560000,-0.490000,1.110000,-0.930000,86.430000,0.950000,6.770000,1.098000,0.570000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,10,2.000000,0.500000,NA,0.046700,0.098300,0.000000,17.830000,718,128,590,0.710000,-0.140000,1.130000,-0.600000,91.370000,2.150000,4.670000,1.081000,0.555000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,15,2.000000,0.500000,NA,0.043300,0.087500,0.000000,20.980000,610,128,482,0.720000,-0.180000,1.130000,-0.870000,91.690000,1.830000,4.330000,1.072000,0.487000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,20,2.000000,0.500000,NA,0.033200,0.098400,0.000000,24.290000,531,129,402,0.720000,-0.220000,1.130000,-0.870000,92.270000,1.590000,3.320000,1.056000,0.380000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,25,2.000000,0.500000,NA,0.067100,0.089900,0.000000,27.740000,465,129,336,0.720000,-0.250000,1.130000,-0.910000,92.310000,1.400000,6.710000,1.096000,0.619000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,30,2.000000,0.500000,NA,0.043500,0.101500,0.000000,30.090000,432,130,302,0.710000,-0.290000,1.130000,-0.910000,92.790000,1.300000,4.350000,1.065000,0.428000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,40,2.000000,0.500000,NA,0.069300,0.081600,0.000000,35.340000,348,123,225,0.720000,-0.360000,1.130000,-0.930000,88.330000,1.040000,6.930000,1.099000,0.588000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,50,2.000000,0.500000,NA,0.076900,0.074500,0.000000,39.460000,299,118,181,0.720000,-0.420000,1.110000,-0.930000,84.630000,0.900000,7.690000,1.113000,0.627000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,60,2.000000,0.500000,NA,0.083100,0.084300,0.000000,42.860000,273,117,156,0.720000,-0.480000,1.110000,-0.930000,84.040000,0.820000,8.310000,1.122000,0.662000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,75,2.000000,0.500000,NA,0.081600,0.096700,0.000000,47.640000,233,111,122,0.710000,-0.570000,1.110000,-1.160000,78.830000,0.700000,8.160000,1.127000,0.633000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,10,2.000000,0.500000,NA,0.028800,0.087000,0.000000,14.770000,596,88,508,0.860000,-0.140000,1.190000,-0.500000,75.960000,1.790000,2.880000,1.066000,0.366000
