Indicator_Num,Indicator,Symbol,Timeframe,Parameter 1,Parameter 2,Parameter 3,Parameter 4,Parameter 5,Parameter 6,Parameter 7,Parameter 8,Parameter 9,Parameter 10,TP_Pips,SL_Pips,Spread_Pips,Slippage_Pips,Entry_period,Total_Return,Max_Drawdown,Daily_Drawdown,Win_Rate_%,Total_Trades,Winning_Trades,Losing_Trades,Avg_Win,Avg_Loss,Highest_Win,Highest_Loss,Gross_Profit,Commission,Net_Profit,Profit_Factor,Sharpe_Ratio
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,25,2.000000,0.500000,NA,0.024400,0.068600,0.000000,23.390000,419,98,321,0.860000,-0.250000,1.130000,-0.870000,84.510000,1.260000,2.440000,1.046000,0.268000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,30,2.000000,0.500000,NA,-0.001100,0.078600,0.000000,24.740000,388,96,292,0.860000,-0.280000,1.130000,-0.900000,82.850000,1.160000,-0.110000,1.013000,0.076000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,40,2.000000,0.500000,NA,-0.015400,0.077400,0.000000,28.530000,312,89,223,0.870000,-0.350000,1.130000,-0.920000,77.310000,0.940000,-1.540000,0.992000,-0.043000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,50,2.000000,0.500000,NA,0.004900,0.077600,0.000000,32.840000,268,88,180,0.870000,-0.420000,1.110000,-0.920000,76.140000,0.800000,0.490000,1.017000,0.092000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,60,2.000000,0.500000,NA,0.036100,0.081300,0.000000,37.720000,228,86,142,0.860000,-0.490000,1.110000,-1.120000,74.070000,0.680000,3.610000,1.062000,0.300000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,75,2.000000,0.500000,NA,0.028600,0.086600,0.000000,41.500000,200,83,117,0.860000,-0.580000,1.110000,-1.120000,71.370000,0.600000,2.860000,1.051000,0.238000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,100,2.000000,0.500000,NA,0.007900,0.091100,0.000000,47.130000,157,74,83,0.860000,-0.750000,1.380000,-1.160000,63.510000,0.470000,0.790000,1.020000,0.087000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,10,2.000000,0.500000,NA,-0.050100,0.085900,0.000000,11.880000,589,70,519,1.020000,-0.140000,1.310000,-0.810000,71.680000,1.770000,-5.010000,0.957000,-0.239000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,15,2.000000,0.500000,NA,-0.049600,0.085800,0.000000,14.290000,497,71,426,1.030000,-0.180000,1.310000,-0.830000,73.050000,1.490000,-4.960000,0.955000,-0.251000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,20,2.000000,0.500000,NA,-0.012800,0.078800,0.000000,17.270000,417,72,345,1.030000,-0.220000,1.310000,-0.830000,74.360000,1.250000,-1.280000,1.000000,-0.001000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,25,2.000000,0.500000,NA,-0.023800,0.082000,0.000000,19.240000,369,71,298,1.040000,-0.250000,1.310000,-0.870000,73.500000,1.110000,-2.380000,0.983000,-0.090000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,30,2.000000,0.500000,NA,-0.035000,0.085300,0.000000,20.820000,341,71,270,1.030000,-0.280000,1.310000,-0.900000,73.060000,1.020000,-3.500000,0.967000,-0.175000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,40,2.000000,0.500000,NA,-0.038600,0.097000,0.000000,24.560000,281,69,212,1.030000,-0.350000,1.310000,-0.920000,71.050000,0.840000,-3.860000,0.959000,-0.211000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,50,2.000000,0.500000,NA,-0.019300,0.086600,0.000000,28.330000,240,68,172,1.030000,-0.420000,1.430000,-0.920000,70.350000,0.720000,-1.930000,0.983000,-0.084000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,60,2.000000,0.500000,NA,0.011600,0.087200,0.000000,32.660000,199,65,134,1.040000,-0.490000,1.430000,-1.120000,67.320000,0.600000,1.160000,1.027000,0.121000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,75,2.000000,0.500000,NA,0.006800,0.088500,0.000000,36.420000,162,59,103,1.040000,-0.580000,1.380000,-1.120000,61.290000,0.490000,0.680000,1.019000,0.080000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,100,2.000000,0.500000,NA,0.015700,0.082100,0.000000,42.860000,126,54,72,1.040000,-0.750000,1.430000,-1.290000,56.270000,0.380000,1.570000,1.036000,0.132000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,125,2.000000,0.500000,NA,0.002500,0.085800,0.000000,46.900000,113,53,60,1.040000,-0.910000,1.430000,-1.270000,55.200000,0.340000,0.250000,1.011000,0.040000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,10,2.000000,0.500000,NA,-0.007500,0.082500,0.000000,10.870000,506,55,451,1.200000,-0.150000,1.850000,-0.810000,66.200000,1.520000,-0.750000,1.012000,0.056000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,15,2.000000,0.500000,NA,0.015000,0.080300,0.000000,13.490000,415,56,359,1.210000,-0.180000,1.850000,-0.830000,67.750000,1.250000,1.500000,1.042000,0.197000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,20,2.000000,0.500000,NA,0.063700,0.076800,0.000000,16.710000,347,58,289,1.210000,-0.220000,1.850000,-0.830000,70.160000,1.040000,6.370000,1.118000,0.524000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,25,2.000000,0.500000,NA,0.049000,0.080700,0.000000,18.590000,312,58,254,1.210000,-0.250000,1.850000,-0.870000,70.050000,0.940000,4.900000,1.091000,0.410000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,30,2.000000,0.500000,NA,0.048200,0.078500,0.000000,20.210000,287,58,229,1.200000,-0.280000,1.850000,-0.900000,69.850000,0.860000,4.820000,1.088000,0.398000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,40,2.000000,0.500000,NA,0.030800,0.080200,0.000000,23.770000,244,58,186,1.200000,-0.350000,1.850000,-0.920000,69.410000,0.730000,3.080000,1.058000,0.265000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,50,2.000000,0.500000,NA,0.021900,0.083900,0.000000,26.670000,210,56,154,1.200000,-0.420000,1.850000,-0.920000,67.170000,0.630000,2.190000,1.044000,0.195000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,60,2.000000,0.500000,NA,0.068100,0.079400,0.000000,31.610000,174,55,119,1.190000,-0.490000,1.850000,-1.120000,65.700000,0.520000,6.810000,1.126000,0.501000
4,004_trend_dema,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,75,2.000000,0.500000,NA,0.089400,0.073900,0.000000,36.620000,142,52,90,1.190000,-0.580000,1.850000,-1.120000,62.000000,0.430000,8.940000,1.178000,0.635000
